season,team,week,date,opponent,conference_game,venue,attendance,capacity,pct_of_capacity,capacity_estimated
2012,Arizona,1,2012-09-01,Toledo,false,Arizona Stadium,48670,51811,0.9394,false
2012,Arizona,2,2012-09-08,Oklahoma State,false,Arizona Stadium,45602,51811,0.8802,false
2012,Arizona,3,2012-09-15,South Carolina State,false,Arizona Stadium,43919,51811,0.8477,false
2012,Arizona,5,2012-09-29,Oregon State,false,Arizona Stadium,44153,51811,0.8522,false
2012,Arizona,8,2012-10-20,Washington,false,Arizona Stadium,50148,51811,0.9679,false
2012,Arizona,9,2012-10-27,USC,false,Arizona Stadium,47822,51811,0.9230,false
2012,Arizona,11,2012-11-10,Colorado,false,Arizona Stadium,51236,51811,0.9889,false
2012,Arizona,13,2012-11-23,Arizona State,false,Arizona Stadium,51901,51811,1.0017,false
2012,Arizona State,1,2012-08-30,Northern Arizona,false,Sun Devil Stadium,48658,71706,0.6786,false
2012,Arizona State,2,2012-09-08,Illinois,false,Sun Devil Stadium,54128,71706,0.7549,false
2012,Arizona State,4,2012-09-22,Utah,false,Sun Devil Stadium,58107,71706,0.8104,false
2012,Arizona State,8,2012-10-18,Oregon,false,Sun Devil Stadium,71004,71706,0.9902,false
2012,Arizona State,9,2012-10-27,UCLA,false,Sun Devil Stadium,55672,71706,0.7764,false
2012,Arizona State,12,2012-11-17,Washington State,false,Sun Devil Stadium,53438,71706,0.7452,false
2012,BYU,1,2012-08-30,Washington State,false,LaVell Edwards Stadium,57045,63470,0.8988,false
2012,BYU,2,2012-09-08,Weber State,false,LaVell Edwards Stadium,60314,63470,0.9503,false
2012,BYU,5,2012-09-28,Hawai'i,false,LaVell Edwards Stadium,62022,63470,0.9772,false
2012,BYU,6,2012-10-05,Utah State,false,LaVell Edwards Stadium,63086,63470,0.9939,false
2012,BYU,7,2012-10-13,Oregon State,false,LaVell Edwards Stadium,63489,63470,1.0003,false
2012,BYU,11,2012-11-10,Idaho,false,LaVell Edwards Stadium,61009,63470,0.9612,false
2012,Baylor,1,2012-09-02,SMU,false,Floyd Casey Stadium,43514,50000,0.8703,false
2012,Baylor,7,2012-10-13,TCU,true,Floyd Casey Stadium,42524,50000,0.8505,false
2012,Baylor,10,2012-11-03,Kansas,true,Floyd Casey Stadium,39039,50000,0.7808,false
2012,Baylor,12,2012-11-17,Kansas State,true,Floyd Casey Stadium,38029,50000,0.7606,false
2012,Baylor,14,2012-12-01,Oklahoma State,true,Floyd Casey Stadium,39203,50000,0.7841,false
2012,Cincinnati,2,2012-09-06,Pittsburgh,false,Nippert Stadium,33562,35000,0.9589,false
2012,Cincinnati,3,2012-09-15,Delaware State,false,Nippert Stadium,27112,35000,0.7746,false
2012,Cincinnati,6,2012-10-06,Miami (OH),false,Nippert Stadium,35097,35000,1.0028,false
2012,Cincinnati,7,2012-10-13,Fordham,false,Nippert Stadium,26317,35000,0.7519,false
2012,Cincinnati,10,2012-11-03,Syracuse,false,Nippert Stadium,26180,35000,0.7480,false
2012,Cincinnati,12,2012-11-17,Rutgers,false,Nippert Stadium,34526,35000,0.9865,false
2012,Cincinnati,13,2012-11-23,South Florida,false,Nippert Stadium,21171,35000,0.6049,false
2012,Colorado,2,2012-09-08,Sacramento State,false,Folsom Field,46843,53613,0.8737,false
2012,Colorado,5,2012-09-29,UCLA,false,Folsom Field,46893,53613,0.8747,false
2012,Colorado,7,2012-10-11,Arizona State,false,Folsom Field,45161,53613,0.8424,false
2012,Colorado,10,2012-11-03,Stanford,false,Folsom Field,44138,53613,0.8233,false
2012,Colorado,12,2012-11-17,Washington,false,Folsom Field,43148,53613,0.8048,false
2012,Colorado,13,2012-11-23,Utah,false,Folsom Field,46052,53613,0.8590,false
2012,Houston,1,2012-09-01,Texas State,false,Robertson Stadium,32207,32000,1.0065,false
2012,Houston,2,2012-09-08,Louisiana Tech,false,Robertson Stadium,29142,32000,0.9107,false
2012,Houston,6,2012-10-06,North Texas,false,Robertson Stadium,25476,32000,0.7961,false
2012,Houston,7,2012-10-13,UAB,false,Robertson Stadium,25242,32000,0.7888,false
2012,Houston,9,2012-10-27,UTEP,false,Robertson Stadium,27433,32000,0.8573,false
2012,Houston,11,2012-11-10,Tulsa,false,Robertson Stadium,25827,32000,0.8071,false
2012,Houston,13,2012-11-24,Tulane,false,Robertson Stadium,25402,32000,0.7938,false
2012,Iowa State,1,2012-09-01,Tulsa,false,Jack Trice Stadium,54931,55000,0.9987,false
2012,Iowa State,3,2012-09-15,Western Illinois,false,Jack Trice Stadium,55783,55000,1.0142,false
2012,Iowa State,5,2012-09-29,Texas Tech,true,Jack Trice Stadium,54149,55000,0.9845,false
2012,Iowa State,7,2012-10-13,Kansas State,true,Jack Trice Stadium,56800,55000,1.0327,false
2012,Iowa State,9,2012-10-27,Baylor,true,Jack Trice Stadium,54877,55000,0.9978,false
2012,Iowa State,10,2012-11-03,Oklahoma,true,Jack Trice Stadium,56585,55000,1.0288,false
2012,Iowa State,13,2012-11-23,West Virginia,true,Jack Trice Stadium,53792,55000,0.9780,false
2012,Kansas,1,2012-09-01,South Dakota State,false,Memorial Stadium,46601,50071,0.9307,false
2012,Kansas,2,2012-09-08,Rice,false,Memorial Stadium,44683,50071,0.8924,false
2012,Kansas,3,2012-09-15,TCU,true,Memorial Stadium,43867,50071,0.8761,false
2012,Kansas,7,2012-10-13,Oklahoma State,true,Memorial Stadium,31115,50071,0.6214,false
2012,Kansas,9,2012-10-27,Texas,true,Memorial Stadium,40097,50071,0.8008,false
2012,Kansas,12,2012-11-17,Iowa State,true,Memorial Stadium,41608,50071,0.8310,false
2012,Kansas State,1,2012-09-01,Missouri State,false,Bill Snyder Family Football Stadium,50007,50000,1.0001,false
2012,Kansas State,2,2012-09-08,Miami,false,Bill Snyder Family Football Stadium,48843,50000,0.9769,false
2012,Kansas State,3,2012-09-15,North Texas,false,Bill Snyder Family Football Stadium,50290,50000,1.0058,false
2012,Kansas State,6,2012-10-06,Kansas,true,Bill Snyder Family Football Stadium,50344,50000,1.0069,false
2012,Kansas State,9,2012-10-27,Texas Tech,true,Bill Snyder Family Football Stadium,50766,50000,1.0153,false
2012,Kansas State,10,2012-11-03,Oklahoma State,true,Bill Snyder Family Football Stadium,50781,50000,1.0156,false
2012,Kansas State,14,2012-12-01,Texas,true,Bill Snyder Family Football Stadium,50912,50000,1.0182,false
2012,Oklahoma State,1,2012-09-01,Savannah State,false,Boone Pickens Stadium,55784,60218,0.9264,false
2012,Oklahoma State,3,2012-09-15,Louisiana,false,Boone Pickens Stadium,56062,60218,0.9310,false
2012,Oklahoma State,5,2012-09-29,Texas,true,Boone Pickens Stadium,56709,60218,0.9417,false
2012,Oklahoma State,8,2012-10-20,Iowa State,true,Boone Pickens Stadium,57019,60218,0.9469,false
2012,Oklahoma State,9,2012-10-27,TCU,true,Boone Pickens Stadium,57183,60218,0.9496,false
2012,Oklahoma State,11,2012-11-10,West Virginia,true,Boone Pickens Stadium,57799,60218,0.9598,false
2012,Oklahoma State,12,2012-11-17,Texas Tech,true,Boone Pickens Stadium,55341,60218,0.9190,false
2012,TCU,2,2012-09-08,Grambling,false,Amon G. Carter Stadium,45112,45000,1.0025,false
2012,TCU,4,2012-09-22,Virginia,false,Amon G. Carter Stadium,46330,45000,1.0296,false
2012,TCU,6,2012-10-06,Iowa State,true,Amon G. Carter Stadium,42152,45000,0.9367,false
2012,TCU,8,2012-10-20,Texas Tech,true,Amon G. Carter Stadium,47894,45000,1.0643,false
2012,TCU,11,2012-11-10,Kansas State,true,Amon G. Carter Stadium,47292,45000,1.0509,false
2012,TCU,14,2012-12-01,Oklahoma,true,Amon G. Carter Stadium,47501,45000,1.0556,false
2012,Texas Tech,1,2012-09-01,Northwestern State,false,Jones AT&T Stadium,50237,60454,0.8310,false
2012,Texas Tech,3,2012-09-15,New Mexico,false,Jones AT&T Stadium,58955,60454,0.9752,false
2012,Texas Tech,6,2012-10-06,Oklahoma,true,Jones AT&T Stadium,60800,60454,1.0057,false
2012,Texas Tech,7,2012-10-13,West Virginia,true,Jones AT&T Stadium,57328,60454,0.9483,false
2012,Texas Tech,10,2012-11-03,Texas,true,Jones AT&T Stadium,60879,60454,1.0070,false
2012,Texas Tech,11,2012-11-10,Kansas,true,Jones AT&T Stadium,55052,60454,0.9106,false
2012,UCF,3,2012-09-15,Florida International,false,Bright House Networks Stadium,40478,45301,0.8935,false
2012,UCF,5,2012-09-29,Missouri,false,Bright House Networks Stadium,35835,45301,0.7910,false
2012,UCF,6,2012-10-04,East Carolina,false,Bright House Networks Stadium,32181,45301,0.7104,false
2012,UCF,7,2012-10-13,Southern Miss,false,Bright House Networks Stadium,34514,45301,0.7619,false
2012,UCF,10,2012-11-03,SMU,false,Bright House Networks Stadium,36036,45301,0.7955,false
2012,UCF,13,2012-11-24,UAB,false,Bright House Networks Stadium,28602,45301,0.6314,false
2012,Utah,1,2012-08-30,Northern Colorado,false,Rice-Eccles Stadium,45273,45017,1.0057,false
2012,Utah,3,2012-09-15,BYU,false,Rice-Eccles Stadium,45653,45017,1.0141,false
2012,Utah,6,2012-10-04,USC,false,Rice-Eccles Stadium,46037,45017,1.0227,false
2012,Utah,9,2012-10-27,California,false,Rice-Eccles Stadium,45017,45017,1.0000,false
2012,Utah,10,2012-11-03,Washington State,false,Rice-Eccles Stadium,45069,45017,1.0012,false
2012,Utah,12,2012-11-17,Arizona,false,Rice-Eccles Stadium,45031,45017,1.0003,false
2012,West Virginia,1,2012-09-01,Marshall,false,Milan Puskar Stadium,59120,60000,0.9853,false
2012,West Virginia,4,2012-09-22,Maryland,false,Milan Puskar Stadium,58504,60000,0.9751,false
2012,West Virginia,5,2012-09-29,Baylor,true,Milan Puskar Stadium,60012,60000,1.0002,false
2012,West Virginia,8,2012-10-20,Kansas State,true,Milan Puskar Stadium,60101,60000,1.0017,false
2012,West Virginia,10,2012-11-03,TCU,true,Milan Puskar Stadium,52322,60000,0.8720,false
2012,West Virginia,12,2012-11-17,Oklahoma,true,Milan Puskar Stadium,50238,60000,0.8373,false
2012,West Virginia,14,2012-12-01,Kansas,true,Milan Puskar Stadium,51112,60000,0.8519,false
2013,Arizona,1,2013-08-30,Northern Arizona,false,Arizona Stadium,53793,56037,0.9600,false
2013,Arizona,3,2013-09-14,UTSA,false,Arizona Stadium,41661,56037,0.7435,false
2013,Arizona,8,2013-10-19,Utah,false,Arizona Stadium,50871,56037,0.9078,false
2013,Arizona,11,2013-11-09,UCLA,false,Arizona Stadium,51531,56037,0.9196,false
2013,Arizona,12,2013-11-16,Washington State,false,Arizona Stadium,42080,56037,0.7509,false
2013,Arizona,13,2013-11-23,Oregon,false,Arizona Stadium,45777,56037,0.8169,false
2013,Arizona State,2,2013-09-05,Sacramento State,false,Sun Devil Stadium,55743,71706,0.7774,false
2013,Arizona State,3,2013-09-14,Wisconsin,false,Sun Devil Stadium,66155,71706,0.9226,false
2013,Arizona State,5,2013-09-28,USC,false,Sun Devil Stadium,64987,71706,0.9063,false
2013,Arizona State,7,2013-10-12,Colorado,false,Sun Devil Stadium,50104,71706,0.6987,false
2013,Arizona State,8,2013-10-19,Washington,false,Sun Devil Stadium,60057,71706,0.8375,false
2013,Arizona State,12,2013-11-16,Oregon State,false,Sun Devil Stadium,62386,71706,0.8700,false
2013,Arizona State,14,2013-11-30,Arizona,false,Sun Devil Stadium,72542,71706,1.0117,false
2013,Arizona State,15,2013-12-07,Stanford,false,Sun Devil Stadium,69535,71706,0.9697,false
2013,BYU,2,2013-09-07,Texas,false,LaVell Edwards Stadium,63197,63470,0.9957,false
2013,BYU,4,2013-09-21,Utah,false,LaVell Edwards Stadium,63470,63470,1.0000,false
2013,BYU,5,2013-09-27,Middle Tennessee,false,LaVell Edwards Stadium,58763,63470,0.9258,false
2013,BYU,7,2013-10-12,Georgia Tech,false,LaVell Edwards Stadium,60320,63470,0.9504,false
2013,BYU,9,2013-10-25,Boise State,false,LaVell Edwards Stadium,62954,63470,0.9919,false
2013,BYU,12,2013-11-16,Idaho State,false,LaVell Edwards Stadium,58645,63470,0.9240,false
2013,Baylor,2,2013-09-07,Buffalo,false,Floyd Casey Stadium,39126,50000,0.7825,false
2013,Baylor,4,2013-09-21,UL Monroe,false,Floyd Casey Stadium,42967,50000,0.8593,false
2013,Baylor,6,2013-10-05,West Virginia,true,Floyd Casey Stadium,45467,50000,0.9093,false
2013,Baylor,8,2013-10-19,Iowa State,true,Floyd Casey Stadium,46825,50000,0.9365,false
2013,Baylor,11,2013-11-07,Oklahoma,true,Floyd Casey Stadium,50537,50000,1.0107,false
2013,Baylor,15,2013-12-07,Texas,true,Floyd Casey Stadium,51728,50000,1.0346,false
2013,Cincinnati,1,2013-08-31,Purdue,false,Nippert Stadium,36007,35000,1.0288,false
2013,Cincinnati,3,2013-09-14,Northwestern State,false,Nippert Stadium,30384,35000,0.8681,false
2013,Cincinnati,7,2013-10-11,Temple,false,Nippert Stadium,32220,35000,0.9206,false
2013,Cincinnati,8,2013-10-19,UConn,false,Nippert Stadium,28847,35000,0.8242,false
2013,Cincinnati,11,2013-11-09,SMU,false,Nippert Stadium,28069,35000,0.8020,false
2013,Cincinnati,15,2013-12-05,Louisville,false,Nippert Stadium,35097,35000,1.0028,false
2013,Colorado,2,2013-09-07,Central Arkansas,false,Folsom Field,35168,53613,0.6560,false
2013,Colorado,6,2013-10-05,Oregon,false,Folsom Field,45944,53613,0.8570,false
2013,Colorado,8,2013-10-19,Charleston Southern,false,Folsom Field,36730,53613,0.6851,false
2013,Colorado,9,2013-10-26,Arizona,false,Folsom Field,38679,53613,0.7214,false
2013,Colorado,12,2013-11-16,California,false,Folsom Field,38252,53613,0.7135,false
2013,Colorado,13,2013-11-23,USC,false,Folsom Field,36005,53613,0.6716,false
2013,Houston,1,2013-08-30,Southern,false,Reliant Stadium,26205,71054,0.3688,false
2013,Houston,7,2013-10-12,Memphis,false,BBVA Compass Stadium,20103,22039,0.9122,false
2013,Houston,8,2013-10-19,BYU,false,Reliant Stadium,33115,71054,0.4661,false
2013,Houston,10,2013-10-31,South Florida,false,Reliant Stadium,22707,71054,0.3196,false
2013,Houston,13,2013-11-23,Cincinnati,false,BBVA Compass Stadium,20197,22039,0.9164,false
2013,Houston,14,2013-11-29,SMU,false,Reliant Stadium,23210,71054,0.3267,false
2013,Iowa State,1,2013-08-31,Northern Iowa,false,Jack Trice Stadium,56800,55000,1.0327,false
2013,Iowa State,3,2013-09-14,Iowa,false,Jack Trice Stadium,56800,55000,1.0327,false
2013,Iowa State,6,2013-10-03,Texas,true,Jack Trice Stadium,52762,55000,0.9593,false
2013,Iowa State,9,2013-10-26,Oklahoma State,true,Jack Trice Stadium,56800,55000,1.0327,false
2013,Iowa State,11,2013-11-09,TCU,true,Jack Trice Stadium,54922,55000,0.9986,false
2013,Iowa State,13,2013-11-23,Kansas,true,Jack Trice Stadium,54081,55000,0.9833,false
2013,Kansas,2,2013-09-07,South Dakota,false,Memorial Stadium,41920,50071,0.8372,false
2013,Kansas,4,2013-09-21,Louisiana Tech,false,Memorial Stadium,39823,50071,0.7953,false
2013,Kansas,6,2013-10-05,Texas Tech,true,Memorial Stadium,25648,50071,0.5122,false
2013,Kansas,8,2013-10-19,Oklahoma,true,Memorial Stadium,41113,50071,0.8211,false
2013,Kansas,9,2013-10-26,Baylor,true,Memorial Stadium,32264,50071,0.6444,false
2013,Kansas,12,2013-11-16,West Virginia,true,Memorial Stadium,30809,50071,0.6153,false
2013,Kansas,14,2013-11-30,Kansas State,true,Memorial Stadium,43610,50071,0.8710,false
2013,Kansas State,1,2013-08-30,North Dakota State,false,Bill Snyder Family Football Stadium,53351,50000,1.0670,false
2013,Kansas State,2,2013-09-07,Louisiana,false,Bill Snyder Family Football Stadium,53073,50000,1.0615,false
2013,Kansas State,3,2013-09-14,Massachusetts,false,Bill Snyder Family Football Stadium,52958,50000,1.0592,false
2013,Kansas State,7,2013-10-12,Baylor,true,Bill Snyder Family Football Stadium,52803,50000,1.0561,false
2013,Kansas State,9,2013-10-26,West Virginia,true,Bill Snyder Family Football Stadium,52898,50000,1.0580,false
2013,Kansas State,10,2013-11-02,Iowa State,true,Bill Snyder Family Football Stadium,52542,50000,1.0508,false
2013,Kansas State,12,2013-11-16,TCU,true,Bill Snyder Family Football Stadium,52697,50000,1.0539,false
2013,Kansas State,13,2013-11-23,Oklahoma,true,Bill Snyder Family Football Stadium,52773,50000,1.0555,false
2013,Oklahoma State,3,2013-09-14,Lamar,false,Boone Pickens Stadium,59061,60218,0.9808,false
2013,Oklahoma State,6,2013-10-05,Kansas State,true,Boone Pickens Stadium,58841,60218,0.9771,false
2013,Oklahoma State,8,2013-10-19,TCU,true,Boone Pickens Stadium,59638,60218,0.9904,false
2013,Oklahoma State,11,2013-11-09,Kansas,true,Boone Pickens Stadium,58476,60218,0.9711,false
2013,Oklahoma State,13,2013-11-23,Baylor,true,Boone Pickens Stadium,60218,60218,1.0000,false
2013,Oklahoma State,15,2013-12-07,Oklahoma,true,Boone Pickens Stadium,58520,60218,0.9718,false
2013,TCU,2,2013-09-07,SE Louisiana,false,Amon G. Carter Stadium,41170,45000,0.9149,false
2013,TCU,5,2013-09-28,SMU,false,Amon G. Carter Stadium,45111,45000,1.0025,false
2013,TCU,7,2013-10-12,Kansas,true,Amon G. Carter Stadium,41894,45000,0.9310,false
2013,TCU,9,2013-10-26,Texas,true,Amon G. Carter Stadium,48212,45000,1.0714,false
2013,TCU,10,2013-11-02,West Virginia,true,Amon G. Carter Stadium,41632,45000,0.9252,false
2013,TCU,14,2013-11-30,Baylor,true,Amon G. Carter Stadium,43568,45000,0.9682,false
2013,Texas Tech,2,2013-09-07,Stephen F. Austin,false,Jones AT&T Stadium,54086,60454,0.8947,false
2013,Texas Tech,3,2013-09-12,TCU,true,Jones AT&T Stadium,58701,60454,0.9710,false
2013,Texas Tech,4,2013-09-21,Texas State,false,Jones AT&T Stadium,60997,60454,1.0090,false
2013,Texas Tech,7,2013-10-12,Iowa State,true,Jones AT&T Stadium,57367,60454,0.9489,false
2013,Texas Tech,10,2013-11-02,Oklahoma State,true,Jones AT&T Stadium,61836,60454,1.0229,false
2013,Texas Tech,11,2013-11-09,Kansas State,true,Jones AT&T Stadium,54609,60454,0.9033,false
2013,UCF,1,2013-08-29,Akron,false,Bright House Networks Stadium,35115,45301,0.7751,false
2013,UCF,5,2013-09-28,South Carolina,false,Bright House Networks Stadium,47605,45301,1.0509,false
2013,UCF,9,2013-10-26,UConn,false,Bright House Networks Stadium,37924,45301,0.8372,false
2013,UCF,11,2013-11-09,Houston,false,Bright House Networks Stadium,44665,45301,0.9860,false
2013,UCF,13,2013-11-21,Rutgers,false,Bright House Networks Stadium,41244,45301,0.9104,false
2013,UCF,14,2013-11-29,South Florida,false,Bright House Networks Stadium,45952,45301,1.0144,false
2013,Utah,1,2013-08-29,Utah State,false,Rice-Eccles Stadium,45237,45017,1.0049,false
2013,Utah,2,2013-09-07,Weber State,false,Rice-Eccles Stadium,45053,45017,1.0008,false
2013,Utah,3,2013-09-14,Oregon State,false,Rice-Eccles Stadium,45221,45017,1.0045,false
2013,Utah,6,2013-10-03,UCLA,false,Rice-Eccles Stadium,45272,45017,1.0057,false
2013,Utah,7,2013-10-12,Stanford,false,Rice-Eccles Stadium,45372,45017,1.0079,false
2013,Utah,11,2013-11-09,Arizona State,false,Rice-Eccles Stadium,45183,45017,1.0037,false
2013,Utah,14,2013-11-30,Colorado,false,Rice-Eccles Stadium,45023,45017,1.0001,false
2013,West Virginia,1,2013-08-31,William & Mary,false,Milan Puskar Stadium,56350,60000,0.9392,false
2013,West Virginia,3,2013-09-14,Georgia State,false,Milan Puskar Stadium,57440,60000,0.9573,false
2013,West Virginia,5,2013-09-28,Oklahoma State,true,Milan Puskar Stadium,57280,60000,0.9547,false
2013,West Virginia,8,2013-10-19,Texas Tech,true,Milan Puskar Stadium,54084,60000,0.9014,false
2013,West Virginia,11,2013-11-09,Texas,true,Milan Puskar Stadium,58570,60000,0.9762,false
2013,West Virginia,14,2013-11-30,Iowa State,true,Milan Puskar Stadium,33735,60000,0.5623,false
2014,Arizona,1,2014-08-29,UNLV,false,Arizona Stadium,50103,55675,0.8999,false
2014,Arizona,3,2014-09-13,Nevada,false,Arizona Stadium,48504,55675,0.8712,false
2014,Arizona,4,2014-09-20,California,false,Arizona Stadium,45595,55675,0.8189,false
2014,Arizona,7,2014-10-11,USC,false,Arizona Stadium,56754,55675,1.0194,false
2014,Arizona,11,2014-11-08,Colorado,false,Arizona Stadium,50177,55675,0.9012,false
2014,Arizona,12,2014-11-15,Washington,false,Arizona Stadium,47757,55675,0.8578,false
2014,Arizona,14,2014-11-28,Arizona State,false,Arizona Stadium,56083,55675,1.0073,false
2014,Arizona State,1,2014-08-28,Weber State,false,Sun Devil Stadium,52133,65870,0.7915,false
2014,Arizona State,5,2014-09-25,UCLA,false,Sun Devil Stadium,60876,65870,0.9242,false
2014,Arizona State,8,2014-10-18,Stanford,false,Sun Devil Stadium,59012,65870,0.8959,false
2014,Arizona State,10,2014-11-01,Utah,false,Sun Devil Stadium,53754,65870,0.8161,false
2014,Arizona State,11,2014-11-08,Notre Dame,false,Sun Devil Stadium,65870,65870,1.0000,false
2014,Arizona State,13,2014-11-22,Washington State,false,Sun Devil Stadium,51428,65870,0.7807,false
2014,BYU,3,2014-09-11,Houston,false,LaVell Edwards Stadium,57630,63470,0.9080,false
2014,BYU,4,2014-09-20,Virginia,false,LaVell Edwards Stadium,59023,63470,0.9299,false
2014,BYU,6,2014-10-03,Utah State,false,LaVell Edwards Stadium,0,63470,0.0000,false
2014,BYU,8,2014-10-18,Nevada,false,LaVell Edwards Stadium,56355,63470,0.8879,false
2014,BYU,12,2014-11-15,UNLV,false,LaVell Edwards Stadium,53622,63470,0.8448,false
2014,BYU,13,2014-11-22,Savannah State,false,LaVell Edwards Stadium,52123,63470,0.8212,false
2014,Baylor,1,2014-08-31,SMU,false,McLane Stadium,0,45140,0.0000,false
2014,Baylor,2,2014-09-06,Northwestern State,false,McLane Stadium,45034,45140,0.9977,false
2014,Baylor,7,2014-10-11,TCU,true,McLane Stadium,46803,45140,1.0368,false
2014,Baylor,10,2014-11-01,Kansas,true,McLane Stadium,47574,45140,1.0539,false
2014,Baylor,13,2014-11-22,Oklahoma State,true,McLane Stadium,47179,45140,1.0452,false
2014,Baylor,15,2014-12-06,Kansas State,true,McLane Stadium,47934,45140,1.0619,false
2014,Cincinnati,3,2014-09-12,Toledo,false,Paul Brown Stadium,31912,65515,0.4871,false
2014,Cincinnati,4,2014-09-20,Miami (OH),false,Paul Brown Stadium,41926,65515,0.6399,false
2014,Cincinnati,6,2014-10-04,Memphis,false,Paul Brown Stadium,25456,65515,0.3886,false
2014,Cincinnati,9,2014-10-24,South Florida,false,Paul Brown Stadium,30024,65515,0.4583,false
2014,Cincinnati,12,2014-11-13,East Carolina,false,Paul Brown Stadium,19113,65515,0.2917,false
2014,Cincinnati,15,2014-12-06,Houston,false,Paul Brown Stadium,24606,65515,0.3756,false
2014,Colorado,3,2014-09-13,Arizona State,false,Folsom Field,38547,50183,0.7681,false
2014,Colorado,4,2014-09-20,Hawai'i,false,Folsom Field,39478,50183,0.7867,false
2014,Colorado,6,2014-10-04,Oregon State,false,Folsom Field,36415,50183,0.7256,false
2014,Colorado,9,2014-10-25,UCLA,false,Folsom Field,37442,50183,0.7461,false
2014,Colorado,10,2014-11-01,Washington,false,Folsom Field,35633,50183,0.7101,false
2014,Colorado,14,2014-11-29,Utah,false,Folsom Field,39155,50183,0.7802,false
2014,Houston,1,2014-08-29,UTSA,false,TDECU Stadium,40755,40000,1.0189,false
2014,Houston,2,2014-09-06,Grambling,false,TDECU Stadium,30081,40000,0.7520,false
2014,Houston,4,2014-09-20,UNLV,false,TDECU Stadium,23408,40000,0.5852,false
2014,Houston,6,2014-10-02,UCF,false,TDECU Stadium,26685,40000,0.6671,false
2014,Houston,8,2014-10-17,Temple,false,TDECU Stadium,21471,40000,0.5368,false
2014,Houston,11,2014-11-08,Tulane,false,TDECU Stadium,32205,40000,0.8051,false
2014,Houston,13,2014-11-22,Tulsa,false,TDECU Stadium,23572,40000,0.5893,false
2014,Iowa State,1,2014-08-30,North Dakota State,false,Jack Trice Stadium,54800,54800,1.0000,false
2014,Iowa State,2,2014-09-06,Kansas State,true,Jack Trice Stadium,0,54800,0.0000,false
2014,Iowa State,5,2014-09-27,Baylor,true,Jack Trice Stadium,51776,54800,0.9448,false
2014,Iowa State,7,2014-10-11,Toledo,false,Jack Trice Stadium,52281,54800,0.9540,false
2014,Iowa State,10,2014-11-01,Oklahoma,true,Jack Trice Stadium,50784,54800,0.9267,false
2014,Iowa State,13,2014-11-22,Texas Tech,true,Jack Trice Stadium,50877,54800,0.9284,false
2014,Iowa State,14,2014-11-29,West Virginia,true,Jack Trice Stadium,50059,54800,0.9135,false
2014,Kansas,2,2014-09-06,Southeast Missouri State,false,Memorial Stadium,36574,50071,0.7304,false
2014,Kansas,4,2014-09-20,Central Michigan,false,Memorial Stadium,34822,50071,0.6955,false
2014,Kansas,5,2014-09-27,Texas,true,Memorial Stadium,36904,50071,0.7370,false
2014,Kansas,7,2014-10-11,Oklahoma State,true,Memorial Stadium,31985,50071,0.6388,false
2014,Kansas,11,2014-11-08,Iowa State,true,Memorial Stadium,33288,50071,0.6648,false
2014,Kansas,12,2014-11-15,TCU,true,Memorial Stadium,30889,50071,0.6169,false
2014,Kansas State,1,2014-08-30,Stephen F. Austin,false,Bill Snyder Family Football Stadium,52830,50000,1.0566,false
2014,Kansas State,4,2014-09-18,Auburn,false,Bill Snyder Family Football Stadium,53046,50000,1.0609,false
2014,Kansas State,5,2014-09-27,UTEP,false,Bill Snyder Family Football Stadium,52899,50000,1.0580,false
2014,Kansas State,6,2014-10-04,Texas Tech,true,Bill Snyder Family Football Stadium,52726,50000,1.0545,false
2014,Kansas State,9,2014-10-25,Texas,true,Bill Snyder Family Football Stadium,52879,50000,1.0576,false
2014,Kansas State,10,2014-11-01,Oklahoma State,true,Bill Snyder Family Football Stadium,53746,50000,1.0749,false
2014,Kansas State,14,2014-11-29,Kansas,true,Bill Snyder Family Football Stadium,53439,50000,1.0688,false
2014,Oklahoma State,2,2014-09-06,Missouri State,false,Boone Pickens Stadium,51562,60218,0.8563,false
2014,Oklahoma State,3,2014-09-13,UTSA,false,Boone Pickens Stadium,54577,60218,0.9063,false
2014,Oklahoma State,5,2014-09-25,Texas Tech,true,Boone Pickens Stadium,55958,60218,0.9293,false
2014,Oklahoma State,6,2014-10-04,Iowa State,true,Boone Pickens Stadium,52608,60218,0.8736,false
2014,Oklahoma State,9,2014-10-25,West Virginia,true,Boone Pickens Stadium,59124,60218,0.9818,false
2014,Oklahoma State,12,2014-11-15,Texas,true,Boone Pickens Stadium,52495,60218,0.8717,false
2014,TCU,1,2014-08-30,Samford,false,Amon G. Carter Stadium,40094,45000,0.8910,false
2014,TCU,3,2014-09-13,Minnesota,false,Amon G. Carter Stadium,43958,45000,0.9768,false
2014,TCU,6,2014-10-04,Oklahoma,true,Amon G. Carter Stadium,47394,45000,1.0532,false
2014,TCU,8,2014-10-18,Oklahoma State,true,Amon G. Carter Stadium,43214,45000,0.9603,false
2014,TCU,9,2014-10-25,Texas Tech,true,Amon G. Carter Stadium,45122,45000,1.0027,false
2014,TCU,11,2014-11-08,Kansas State,true,Amon G. Carter Stadium,48012,45000,1.0669,false
2014,TCU,15,2014-12-06,Iowa State,true,Amon G. Carter Stadium,45242,45000,1.0054,false
2014,Texas Tech,1,2014-08-30,Central Arkansas,false,Jones AT&T Stadium,60778,60454,1.0054,false
2014,Texas Tech,3,2014-09-13,Arkansas,false,Jones AT&T Stadium,60277,60454,0.9971,false
